1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
83.30000305,82.90000153,82,81.40000153,81,80.69999695,80.40000153,80.40000153,80.09999847,79.80000305,79.69999695,79.09999847,78.90000153,78.80000305,78.69999695,77.90000153,77.5,77.69999695,77.90000153,77.80000305,77.40000153,77,76.59999847,76.40000153,76.40000153,76.30000305,76.30000305,76.19999695,76.19999695,76.40000153,76.40000153,75.80000305,75.80000305,75.40000153,75.12000275,75.05000305,75.02999878,75.08999634,74.88999939,74.72000122,74.80999756,74.44000244,74.09999847,73.51000214,73.33000183,73.31999969,73.45999908,73.22000122,72.94999695,71.94999695,71.18000031,70.48000336,70.16000366,69.73000336,69.20999908,69.05000305,69.19000244,69.06999969,69.05000305,69.15000153,67.66000366,67.59999847
37.70000076,38.09999847,37.90000153,38.29999924,38.70000076,39.29999924,40.29999924,41.09999847,41.59999847,42.70000076,43.29999924,43.40000153,43.90000153,44.70000076,45.70000076,46.29999924,47.29999924,48.40000153,50,50.90000153,51.5,52.09999847,52.59999847,52.90000153,53.59999847,54.5,55.29999924,56,56.59999847,57.40000153,57.5,57.40000153,57.79999924,57.90000153,58.86000061,59.04999924,59.34000015,59.90000153,59.84999847,60.02999878,59.93999863,59.79000092,59.61999893,59.50999832,59.15999985,59.25999832,59.36000061,59.31000137,59.47000122,59.18999863,58.61999893,58.09999847,57.68000031,57.20999908,56.97000122,56.68000031,56.79999924,57.04000092,57.08000183,57.43000031,56.20000076,56.09000015
